id quake blast
682389 0.99 0.01
51560 0.00 1.00
886079 1.00 0.00
600945 0.68 0.32
1311125 0.95 0.05
79105 0.03 0.97
420116 0.95 0.05
555067 1.00 0.00
1444465 0.47 0.53
954824 0.84 0.16
1084041 0.86 0.14
679333 0.28 0.72
1519832 0.37 0.63
1158133 0.99 0.01
1103091 0.36 0.64
1177207 0.98 0.02
88670 0.00 1.00
314689 0.96 0.04
115971 0.52 0.48
1017607 0.98 0.02
1072417 0.95 0.05
627598 0.98 0.02
1395939 1.00 0.00
1481875 1.00 0.00
754064 0.98 0.02
1190163 1.00 0.00
333195 0.96 0.04
741562 0.93 0.07
1239615 0.99 0.01
1458610 1.00 0.00
657248 1.00 0.00
323150 1.00 0.00
1301154 0.97 0.03
618914 1.00 0.00
963342 0.62 0.38
1526991 0.81 0.19
698999 1.00 0.00
1161548 1.00 0.00
1168995 1.00 0.00
1103441 1.00 0.00
146835 0.00 1.00
97577 0.02 0.98
807595 0.99 0.01
895090 0.99 0.01
1030782 0.99 0.01
42957 0.24 0.76
86538 0.00 1.00
838141 1.00 0.00
523505 0.99 0.01
1419937 0.95 0.05
564357 0.47 0.53
1131552 1.00 0.00
1183675 1.00 0.00
406599 1.00 0.00
69062 0.00 1.00
1192396 0.98 0.02
329143 0.36 0.64
1059428 0.63 0.37
1283345 0.64 0.36
270940 0.17 0.83
934458 0.98 0.02
1146143 0.91 0.09
968573 0.63 0.37
1501854 0.96 0.04
1218735 0.98 0.02
903731 1.00 0.00
938769 0.51 0.49
122349 0.03 0.97
535746 0.99 0.01
1440490 1.00 0.00
405028 0.97 0.03
62538 0.00 1.00
1486033 0.38 0.62
66447 0.00 1.00
519627 0.81 0.19
1366522 0.98 0.02
120954 0.28 0.72
40690 0.00 1.00
1163358 0.70 0.30
1377003 0.66 0.34
671407 0.21 0.79
690652 0.70 0.30
423311 1.00 0.00
1054711 0.89 0.11
1424695 1.00 0.00
1300409 0.98 0.02
104218 0.00 1.00
1364574 1.00 0.00
3587 0.00 1.00
1333565 1.00 0.00
259068 0.00 1.00
867687 1.00 0.00
1074984 1.00 0.00
731883 0.94 0.06
83568 0.02 0.98
643107 1.00 0.00
1319177 0.90 0.10
468941 1.00 0.00
1074985 0.96 0.04
119314 0.11 0.89
955457 1.00 0.00
573975 1.00 0.00
1006110 0.97 0.03
755245 0.97 0.03
814901 0.93 0.07
523666 1.00 0.00
1171466 0.09 0.91
1128913 0.99 0.01
100462 0.00 1.00
1140563 1.00 0.00
927159 0.99 0.01
740861 0.73 0.27
1110935 0.82 0.18
1012860 0.99 0.01
414340 0.93 0.07
579863 1.00 0.00
452676 0.99 0.01
1061928 1.00 0.00
31151 0.06 0.94
1408100 1.00 0.00
955363 0.97 0.03
12302 0.24 0.76
1200091 1.00 0.00
1107703 0.61 0.39
937339 1.00 0.00
526288 0.86 0.14
1149233 0.95 0.05
63493 0.00 1.00
41523 0.17 0.83
912557 1.00 0.00
1243219 1.00 0.00
126689 0.15 0.85
1647 0.00 1.00
1197938 1.00 0.00
414700 1.00 0.00
622419 0.99 0.01
1117211 1.00 0.00
1059448 0.99 0.01
1366150 1.00 0.00
463595 0.95 0.05
44565 0.98 0.02
1077849 0.39 0.61
1302744 0.75 0.25
542335 1.00 0.00
1154881 0.66 0.34
1495148 0.96 0.04
989631 1.00 0.00
1338890 0.99 0.01
585688 1.00 0.00
614353 0.99 0.01
668108 0.85 0.15
774371 0.95 0.05
1452260 0.95 0.05
1139015 0.91 0.09
734108 1.00 0.00
330528 0.66 0.34
91671 0.00 1.00
470374 0.18 0.82
513119 0.91 0.09
1350857 0.99 0.01
721248 1.00 0.00
1025714 1.00 0.00
1102695 1.00 0.00
1459394 1.00 0.00
1264178 0.80 0.20
284828 0.00 1.00
1415192 0.44 0.56
563309 1.00 0.00
439727 0.99 0.01
756845 0.98 0.02
1077796 0.99 0.01
1054746 0.82 0.18
1497236 0.24 0.76
467383 0.44 0.56
1262145 0.42 0.58
510667 1.00 0.00
441109 1.00 0.00
356057 0.97 0.03
529502 1.00 0.00
673150 1.00 0.00
746496 1.00 0.00
1059414 0.98 0.02
1264740 0.98 0.02
763455 0.12 0.88
504636 1.00 0.00
48811 0.00 1.00
1277829 0.92 0.08
10905 0.00 1.00
636614 1.00 0.00
1483663 1.00 0.00
993896 1.00 0.00
738616 0.95 0.05
20611 0.00 1.00
1252415 1.00 0.00
1149197 0.99 0.01
1368509 1.00 0.00
157603 0.38 0.62
1032516 0.99 0.01
676203 1.00 0.00
118497 0.18 0.82
644927 0.99 0.01
521772 0.58 0.42
85112 0.01 0.99
341277 1.00 0.00
10611 0.24 0.76
1501484 0.80 0.20
733894 0.97 0.03
64971 0.51 0.49
1040826 0.44 0.56
119355 0.00 1.00
646588 1.00 0.00
1527578 1.00 0.00
1173321 0.90 0.10
678928 1.00 0.00
88662 0.02 0.98
1525900 1.00 0.00
637036 1.00 0.00
1131209 0.95 0.05
1477763 0.09 0.91
529155 1.00 0.00
1262562 1.00 0.00
524232 0.79 0.21
110356 0.00 1.00
674849 0.98 0.02
80622 0.01 0.99
1181486 0.89 0.11
802132 1.00 0.00
1170811 1.00 0.00
700196 1.00 0.00
1533024 1.00 0.00
57511 0.04 0.96
397348 1.00 0.00
171393 0.84 0.16
553231 1.00 0.00
1325323 0.93 0.07
773590 1.00 0.00
919086 0.99 0.01
1181240 0.99 0.01
1385029 0.99 0.01
825415 0.90 0.10
1294754 1.00 0.00
1335410 0.99 0.01
356056 0.97 0.03
903988 0.96 0.04
1106289 1.00 0.00
92376 0.14 0.86
678553 1.00 0.00
1106174 1.00 0.00
992949 0.98 0.02
76870 0.67 0.33
1207194 1.00 0.00
62430 0.01 0.99
733872 1.00 0.00
191487 0.00 1.00
456206 0.99 0.01
894603 0.80 0.20
888734 0.99 0.01
910249 1.00 0.00
728647 0.99 0.01
745682 0.99 0.01
1246247 1.00 0.00
482491 0.77 0.23
1162682 1.00 0.00
1275120 1.00 0.00
1113893 0.91 0.09
885902 1.00 0.00
901501 1.00 0.00
1092350 0.93 0.07
977045 0.99 0.01
1004147 1.00 0.00
507205 1.00 0.00
348994 1.00 0.00
62442 0.00 1.00
1174201 0.42 0.58
1431333 0.99 0.01
59974 0.24 0.76
472287 1.00 0.00
1123110 1.00 0.00
1358992 0.99 0.01
1094303 0.99 0.01
798549 1.00 0.00
491317 0.88 0.12
1426644 1.00 0.00
822329 0.88 0.12
1293931 1.00 0.00
1176005 0.99 0.01
390971 0.54 0.46
472310 1.00 0.00
1440485 1.00 0.00
998096 1.00 0.00
1108911 0.98 0.02
705516 0.99 0.01
1240899 1.00 0.00
1518358 0.85 0.15
611386 0.97 0.03
600924 1.00 0.00
983088 1.00 0.00
1408063 0.99 0.01
1062106 1.00 0.00
44319 0.00 1.00
1306196 1.00 0.00
1307507 1.00 0.00
322578 0.99 0.01
1109320 0.99 0.01
17160 0.17 0.83
1399012 1.00 0.00
992986 0.96 0.04
1442395 0.72 0.28
901319 0.37 0.63
868669 0.35 0.65
41537 0.79 0.21
705118 0.98 0.02
506300 0.99 0.01
437450 1.00 0.00
1273069 0.98 0.02
679372 1.00 0.00
495493 1.00 0.00
1116928 0.62 0.38
898152 1.00 0.00
478835 1.00 0.00
1460347 0.99 0.01
107841 0.01 0.99
1200553 1.00 0.00
649499 0.99 0.01
866349 0.95 0.05
485418 0.97 0.03
64696 0.00 1.00
7863 0.00 1.00
528516 0.75 0.25
503241 1.00 0.00
1406463 1.00 0.00
1537754 0.90 0.10
775305 1.00 0.00
1226504 1.00 0.00
888743 1.00 0.00
1265287 0.99 0.01
523494 0.98 0.02
105601 0.03 0.97
486417 1.00 0.00
1002198 1.00 0.00
887785 1.00 0.00
1279204 0.62 0.38
611810 0.44 0.56
1193926 0.66 0.34
184936 0.27 0.73
1213577 1.00 0.00
1187452 1.00 0.00
613549 0.80 0.20
1235411 0.71 0.29
328188 1.00 0.00
736134 1.00 0.00
1117067 1.00 0.00
792230 0.95 0.05
1306671 1.00 0.00
109288 0.01 0.99
1127327 1.00 0.00
1178734 0.86 0.14
680640 0.97 0.03
1477236 0.72 0.28
434553 1.00 0.00
1133332 1.00 0.00
20014 0.02 0.98
49166 0.22 0.78
1126505 1.00 0.00
1142907 0.94 0.06
955347 0.42 0.58
364591 0.72 0.28
737347 1.00 0.00
1349472 1.00 0.00
1398573 0.85 0.15
348327 0.97 0.03
905660 0.99 0.01
1026348 0.98 0.02
58773 0.05 0.95
1248822 0.96 0.04
1136240 1.00 0.00
1303538 0.86 0.14
633298 0.97 0.03
708188 1.00 0.00
963430 0.79 0.21
1283805 1.00 0.00
398035 0.09 0.91
744319 1.00 0.00
964953 1.00 0.00
1330437 0.84 0.16
590349 1.00 0.00
1424651 0.97 0.03
1030832 0.98 0.02
92303 0.64 0.36
259052 0.01 0.99
399777 0.11 0.89
492615 0.81 0.19
1253741 0.81 0.19
676243 1.00 0.00
1412058 0.73 0.27
1407914 1.00 0.00
1376456 0.99 0.01
1431315 1.00 0.00
1345750 1.00 0.00
6532 0.01 0.99
656968 1.00 0.00
594770 1.00 0.00
638519 0.97 0.03
917861 0.45 0.55
620345 0.99 0.01
1164989 0.99 0.01
129152 0.00 1.00
692230 0.98 0.02
1032762 1.00 0.00
857153 1.00 0.00
1399951 1.00 0.00
45884 0.58 0.42
1440482 1.00 0.00
1197085 0.63 0.37
416882 0.96 0.04
1513809 1.00 0.00
1200557 0.15 0.85
738640 1.00 0.00
784357 1.00 0.00
1319180 1.00 0.00
1238024 1.00 0.00
1213545 0.99 0.01
1377253 1.00 0.00
615647 0.13 0.87
88685 0.01 0.99
1259401 0.65 0.35
1356336 0.79 0.21
712543 1.00 0.00
510858 0.93 0.07
485211 0.96 0.04
172797 0.00 1.00
54852 0.08 0.92
1084038 0.82 0.18
1329232 1.00 0.00
355596 1.00 0.00
1289741 1.00 0.00
933066 0.97 0.03
1085425 1.00 0.00
1076025 1.00 0.00
462074 0.99 0.01
1055106 1.00 0.00
504691 0.99 0.01
42264 0.33 0.67
681373 1.00 0.00
763443 1.00 0.00
15069 0.75 0.25
842875 1.00 0.00
36187 0.00 1.00
461022 1.00 0.00
1043407 0.31 0.69
7089 0.15 0.85
89698 0.17 0.83
1419673 1.00 0.00
1159914 0.91 0.09
1452759 0.96 0.04
955915 0.96 0.04
110983 0.00 1.00
77573 0.80 0.20
464647 0.87 0.13
1018780 0.99 0.01
107858 0.01 0.99
1372676 1.00 0.00
528743 0.81 0.19
775200 1.00 0.00
1168649 0.99 0.01
1338420 0.97 0.03
776781 0.99 0.01
1219455 1.00 0.00
548886 1.00 0.00
1153473 1.00 0.00
855939 1.00 0.00
1343845 0.99 0.01
1259744 0.97 0.03
116668 0.00 1.00
1107172 1.00 0.00
906816 0.99 0.01
541628 1.00 0.00
362311 1.00 0.00
1522586 0.99 0.01
802289 1.00 0.00
1529916 1.00 0.00
1116053 0.41 0.59
365068 1.00 0.00
144096 0.12 0.88
1181804 1.00 0.00
1442423 0.26 0.74
809381 0.84 0.16
766524 0.99 0.01
80833 0.31 0.69
900661 0.99 0.01
1101954 1.00 0.00
1216984 1.00 0.00
1091916 1.00 0.00
85324 0.00 1.00
1239886 0.99 0.01
894526 0.98 0.02
39707 0.00 1.00
1355087 0.30 0.70
1542407 0.89 0.11
40736 0.01 0.99
1309182 0.95 0.05
1354556 0.93 0.07
15616 0.00 1.00
1212682 0.92 0.08
775198 1.00 0.00
546182 0.99 0.01
1116045 0.97 0.03
1431289 1.00 0.00
1179916 0.62 0.38
1282241 0.98 0.02
998043 1.00 0.00
461948 1.00 0.00
635237 0.98 0.02
401124 1.00 0.00
44557 0.57 0.43
870206 0.11 0.89
1259406 1.00 0.00
1270004 1.00 0.00
1470704 1.00 0.00
978720 1.00 0.00
1090001 0.94 0.06
1352601 1.00 0.00
679339 0.97 0.03
1273190 0.89 0.11
878032 0.83 0.17
593521 1.00 0.00
1269341 0.97 0.03
537272 0.94 0.06
514910 0.28 0.72
446516 0.95 0.05
524894 0.51 0.49
1178749 0.97 0.03
874141 0.65 0.35
914549 1.00 0.00
1345327 0.74 0.26
51069 0.18 0.82
542357 1.00 0.00
788540 1.00 0.00
1401972 0.95 0.05
944178 0.92 0.08
77227 0.00 1.00
1293977 0.97 0.03
1176028 0.83 0.17
788234 1.00 0.00
1081522 0.54 0.46
404615 1.00 0.00
795001 1.00 0.00
1311713 1.00 0.00
782899 0.95 0.05
144672 0.39 0.61
476652 1.00 0.00
1272267 0.95 0.05
339656 0.99 0.01
455725 1.00 0.00
628833 1.00 0.00
61473 0.00 1.00
68759 0.00 1.00
1399941 1.00 0.00
470867 1.00 0.00
391378 1.00 0.00
50098 0.00 1.00
60338 0.01 0.99
338229 1.00 0.00
1120110 1.00 0.00
888567 0.98 0.02
585689 1.00 0.00
1103356 0.88 0.12
984548 0.80 0.20
148803 0.02 0.98
1450085 1.00 0.00
485222 1.00 0.00
1280094 0.92 0.08
1054713 1.00 0.00
73128 0.10 0.90
63033 0.02 0.98
541247 0.30 0.70
940191 0.99 0.01
28890 0.07 0.93
772786 1.00 0.00
599859 0.97 0.03
1359000 1.00 0.00
774158 0.14 0.86
1483321 0.53 0.47
958022 1.00 0.00
58036 0.01 0.99
785922 1.00 0.00
1117357 0.93 0.07
62576 0.00 1.00
1211285 0.09 0.91
126571 0.87 0.13
985615 0.99 0.01
95757 0.04 0.96
68774 0.35 0.65
95204 0.00 1.00
580938 1.00 0.00
1222774 0.81 0.19
1180352 1.00 0.00
120366 0.07 0.93
463458 1.00 0.00
1411872 1.00 0.00
583089 0.62 0.38
1182158 1.00 0.00
368838 0.54 0.46
1470687 1.00 0.00
388455 0.89 0.11
524244 1.00 0.00
485416 1.00 0.00
1357415 1.00 0.00
1183078 0.99 0.01
1313312 0.14 0.86
758526 0.59 0.41
588689 0.91 0.09
407642 1.00 0.00
1215474 1.00 0.00
659230 0.96 0.04
1034462 1.00 0.00
1470152 1.00 0.00
921597 0.16 0.84
664720 1.00 0.00
980346 0.97 0.03
1318417 0.81 0.19
853738 1.00 0.00
541929 0.47 0.53
522421 1.00 0.00
1426624 1.00 0.00
542867 0.72 0.28
1135019 1.00 0.00
1305689 0.91 0.09
1066030 0.96 0.04
1194076 0.95 0.05
1352238 1.00 0.00
1133339 0.98 0.02
1190420 0.98 0.02
1423350 1.00 0.00
1147435 0.64 0.36
676880 0.95 0.05
1200901 0.95 0.05
469120 0.62 0.38
1137413 0.85 0.15
79096 0.31 0.69
1477198 1.00 0.00
313013 0.08 0.92
56831 0.07 0.93
971827 1.00 0.00
747060 1.00 0.00
676890 1.00 0.00
862746 0.87 0.13
1178721 0.76 0.24
1107687 1.00 0.00
569880 0.33 0.67
1294265 1.00 0.00
600987 1.00 0.00
201334 0.03 0.97
1481880 0.76 0.24
831816 1.00 0.00
575086 1.00 0.00
806912 0.99 0.01
1410849 1.00 0.00
986542 0.01 0.99
738590 1.00 0.00
594612 1.00 0.00
801435 0.92 0.08
739328 0.99 0.01
88532 0.05 0.95
1471079 0.60 0.40
1215518 0.37 0.63
1435975 1.00 0.00
1428059 0.73 0.27
43575 0.04 0.96
1043649 1.00 0.00
391660 1.00 0.00
666113 1.00 0.00
1424678 1.00 0.00
523341 0.99 0.01
675320 1.00 0.00
1117916 1.00 0.00
1200402 1.00 0.00
367207 1.00 0.00
552645 0.68 0.32
1063376 1.00 0.00
935333 0.99 0.01
7103 0.04 0.96
1388458 1.00 0.00
1489719 1.00 0.00
386707 0.74 0.26
1291825 1.00 0.00
1186607 1.00 0.00
521024 1.00 0.00
1192009 0.99 0.01
1013905 0.90 0.10
1220214 0.97 0.03
641866 0.97 0.03
968460 0.31 0.69
1010406 0.97 0.03
1439214 0.55 0.45
1515742 0.77 0.23
118164 0.03 0.97
1436649 1.00 0.00
961466 1.00 0.00
1163339 1.00 0.00
1281351 0.99 0.01
774208 0.98 0.02
779803 1.00 0.00
441895 1.00 0.00
79021 0.00 1.00
1271708 1.00 0.00
999373 0.75 0.25
1306427 0.99 0.01
1325324 0.99 0.01
1543496 1.00 0.00
1227259 1.00 0.00
554130 0.82 0.18
615561 0.98 0.02
1237161 1.00 0.00
640698 0.95 0.05
831766 1.00 0.00
390768 0.99 0.01
1103167 0.53 0.47
606654 1.00 0.00
964976 0.87 0.13
439724 1.00 0.00
1351856 1.00 0.00
1169015 0.01 0.99
777183 1.00 0.00
1030768 0.49 0.51
1521496 0.95 0.05
496378 0.98 0.02
566904 1.00 0.00
482583 0.99 0.01
481791 0.92 0.08
1421357 0.98 0.02
1260197 0.86 0.14
765253 0.98 0.02
1123035 1.00 0.00
746183 0.88 0.12
541625 1.00 0.00
1462883 0.99 0.01
322247 1.00 0.00
904195 0.98 0.02
1410854 0.99 0.01
1451406 0.99 0.01
585700 0.99 0.01
1046679 0.82 0.18
2961 0.79 0.21
1544445 0.25 0.75
955916 0.05 0.95
586388 1.00 0.00
546379 1.00 0.00
1187856 0.99 0.01
1538577 1.00 0.00
756869 1.00 0.00
374167 1.00 0.00
1347845 0.83 0.17
1471178 0.91 0.09
499029 0.94 0.06
517412 1.00 0.00
1329268 1.00 0.00
1414467 1.00 0.00
1204022 1.00 0.00
506302 0.80 0.20
1470039 0.99 0.01
933492 1.00 0.00
980471 0.90 0.10
552693 0.32 0.68
1256639 0.89 0.11
667233 1.00 0.00
391376 1.00 0.00
325553 0.98 0.02
1470042 1.00 0.00
1262541 0.99 0.01
394866 1.00 0.00
774154 1.00 0.00
738609 1.00 0.00
764149 0.73 0.27
481158 1.00 0.00
19584 0.09 0.91
1197940 1.00 0.00
57718 0.01 0.99
766607 1.00 0.00
1221793 1.00 0.00
994521 0.87 0.13
457936 1.00 0.00
382228 0.25 0.75
144112 0.03 0.97
644107 0.78 0.22
1148837 1.00 0.00
545422 1.00 0.00
1436714 0.11 0.89
593356 1.00 0.00
637686 0.93 0.07
1165286 1.00 0.00
1324006 0.96 0.04
1045078 1.00 0.00
1449099 0.82 0.18
1207803 1.00 0.00
1045054 1.00 0.00
514603 1.00 0.00
391975 1.00 0.00
469076 1.00 0.00
375451 0.99 0.01
316087 0.72 0.28
351997 1.00 0.00
1218485 0.86 0.14
58265 0.03 0.97
42351 0.35 0.65
1016743 1.00 0.00
949266 0.45 0.55
1492408 1.00 0.00
797565 0.97 0.03
1359012 1.00 0.00
1058388 1.00 0.00
119914 0.00 1.00
157557 0.00 1.00
96186 0.01 0.99
721300 0.93 0.07
72796 0.00 1.00
395267 1.00 0.00
660024 1.00 0.00
1089973 0.99 0.01
82371 0.00 1.00
727776 1.00 0.00
39198 0.24 0.76
683277 1.00 0.00
1026338 0.98 0.02
80862 0.01 0.99
1222872 0.80 0.20
458871 0.74 0.26
349524 1.00 0.00
1179238 1.00 0.00
519638 0.25 0.75
472761 0.93 0.07
1086207 0.65 0.35
463563 1.00 0.00
91026 0.08 0.92
567626 0.93 0.07
1076966 1.00 0.00
1240724 0.90 0.10
33208 0.23 0.77
942484 1.00 0.00
1346170 1.00 0.00
1356897 0.98 0.02
870840 0.96 0.04
416079 0.94 0.06
1035062 0.99 0.01
478797 0.37 0.63
314641 0.63 0.37
227263 0.00 1.00
419336 1.00 0.00
1470354 0.60 0.40
911991 0.32 0.68
1090218 0.99 0.01
1378847 1.00 0.00
1435966 1.00 0.00
726862 1.00 0.00
501316 1.00 0.00
1238033 0.97 0.03
1184588 0.16 0.84
1064112 0.92 0.08
1517407 0.99 0.01
1087878 1.00 0.00
521037 0.99 0.01
1079731 1.00 0.00
1328587 1.00 0.00
1129177 0.97 0.03
1200278 0.53 0.47
422375 0.96 0.04
1030986 0.15 0.85
1419303 1.00 0.00
969972 0.83 0.17
507667 1.00 0.00
782661 1.00 0.00
1352616 1.00 0.00
833608 0.85 0.15
1006093 0.27 0.73
1239622 1.00 0.00
779716 0.99 0.01
588863 1.00 0.00
1071628 1.00 0.00
1471070 0.29 0.71
350267 1.00 0.00
1168556 0.91 0.09
173884 0.58 0.42
769442 1.00 0.00
1424098 1.00 0.00
1023045 0.79 0.21
1354134 0.60 0.40
120841 0.01 0.99
118155 0.01 0.99
1332266 0.99 0.01
893087 1.00 0.00
851606 1.00 0.00
829133 1.00 0.00
947487 1.00 0.00
1406465 1.00 0.00
485194 0.92 0.08
1426627 1.00 0.00
841779 0.92 0.08
1048753 0.03 0.97
1506830 0.95 0.05
1294291 1.00 0.00
564389 0.97 0.03
626721 0.17 0.83
1499792 0.97 0.03
461057 0.99 0.01
119294 0.00 1.00
608923 1.00 0.00
464857 0.97 0.03
541913 1.00 0.00
1395475 0.39 0.61
1464737 0.86 0.14
743646 0.91 0.09
782188 0.70 0.30
968575 0.91 0.09
1213238 1.00 0.00
489827 0.98 0.02
127166 0.28 0.72
646299 0.23 0.77
1204052 1.00 0.00
626944 0.90 0.10
1373729 1.00 0.00
1283480 1.00 0.00
891676 1.00 0.00
690649 0.15 0.85
96212 0.12 0.88
89722 0.29 0.71
1287164 1.00 0.00
127576 0.00 1.00
1200894 1.00 0.00
866315 0.99 0.01
1337027 1.00 0.00
531840 1.00 0.00
1135021 1.00 0.00
1165129 0.94 0.06
758835 0.99 0.01
1055398 1.00 0.00
1023985 1.00 0.00
520339 0.58 0.42
655858 0.51 0.49
119377 0.03 0.97
910243 1.00 0.00
45067 0.05 0.95
1219398 1.00 0.00
1023055 1.00 0.00
1329758 1.00 0.00
1162852 0.94 0.06
24741 0.00 1.00
375075 1.00 0.00
917365 1.00 0.00
1232808 0.98 0.02
1366554 0.96 0.04
171435 0.97 0.03
921607 0.70 0.30
641804 0.99 0.01
1220237 0.96 0.04
917331 0.99 0.01
1042213 1.00 0.00
316922 1.00 0.00
350721 1.00 0.00
157593 0.19 0.81
757078 1.00 0.00
1170370 0.73 0.27
337961 1.00 0.00
937052 0.87 0.13
1452222 0.98 0.02
48103 0.00 1.00
1022704 1.00 0.00
777449 1.00 0.00
782508 1.00 0.00
1126677 1.00 0.00
1363590 1.00 0.00
524237 0.35 0.65
844152 0.88 0.12
792331 0.91 0.09
43208 0.52 0.48
1237414 1.00 0.00
106590 0.50 0.50
209957 0.01 0.99
1293941 0.95 0.05
1034425 1.00 0.00
10926 0.00 1.00
242580 0.00 1.00
1476633 0.93 0.07
1274300 1.00 0.00
461906 0.98 0.02
1210630 1.00 0.00
314618 1.00 0.00
1183650 1.00 0.00
1310525 1.00 0.00
842802 0.93 0.07
769669 0.28 0.72
580949 0.60 0.40
51095 0.04 0.96
619050 0.88 0.12
62455 0.00 1.00
544232 1.00 0.00
482578 1.00 0.00
554619 0.98 0.02
42059 0.24 0.76
574768 0.99 0.01
1294067 0.89 0.11
1395454 0.95 0.05
1332704 1.00 0.00
1478217 0.06 0.94
921584 0.98 0.02
825400 1.00 0.00
829440 0.83 0.17
1200225 1.00 0.00
1187844 1.00 0.00
921963 1.00 0.00
1081816 1.00 0.00
565848 0.71 0.29
461823 0.47 0.53
1380558 1.00 0.00
711280 0.64 0.36
1269319 1.00 0.00
514742 0.69 0.31
345124 0.94 0.06
1051323 0.98 0.02
1418611 1.00 0.00
1434665 0.80 0.20
317231 1.00 0.00
80714 0.91 0.09
520382 1.00 0.00
1218894 1.00 0.00
876379 0.99 0.01
91032 0.02 0.98
1029161 1.00 0.00
438321 1.00 0.00
1180684 0.96 0.04
917342 1.00 0.00
91684 0.01 0.99
644916 1.00 0.00
489824 0.62 0.38
354977 1.00 0.00
55074 0.04 0.96
510794 0.99 0.01
17112 0.02 0.98
1402659 1.00 0.00
1371337 1.00 0.00
1197981 1.00 0.00
1525444 0.99 0.01
1080083 1.00 0.00
376926 0.99 0.01
1433558 1.00 0.00
104224 0.27 0.73
1427925 1.00 0.00
395756 0.11 0.89
1449855 0.99 0.01
901706 1.00 0.00
620923 0.99 0.01
1317733 0.98 0.02
730264 0.99 0.01
760204 0.97 0.03
904006 0.88 0.12
559705 1.00 0.00
980485 1.00 0.00
48072 0.95 0.05
1313700 0.85 0.15
1341513 0.99 0.01
1139002 0.60 0.40
676213 1.00 0.00
452235 1.00 0.00
1538587 1.00 0.00
369240 1.00 0.00
799313 0.97 0.03
958001 0.82 0.18
65095 0.00 1.00
85417 0.03 0.97
1165275 0.91 0.09
830694 0.98 0.02
1072061 1.00 0.00
987166 0.65 0.35
579999 1.00 0.00
546242 0.92 0.08
1086782 0.21 0.79
803086 0.60 0.40
529496 0.99 0.01
1050554 0.96 0.04
1050882 0.93 0.07
100976 0.76 0.24
1107722 0.99 0.01
961336 0.42 0.58
134564 0.92 0.08
1314867 1.00 0.00
1402639 1.00 0.00
667062 1.00 0.00
399064 0.54 0.46
1140978 1.00 0.00
594626 1.00 0.00
1048834 1.00 0.00
1149202 0.98 0.02
103195 0.10 0.90
938081 1.00 0.00
1361935 1.00 0.00
772730 0.97 0.03
1140302 1.00 0.00
633900 0.99 0.01
956543 0.31 0.69
1409888 1.00 0.00
541938 1.00 0.00
81873 0.12 0.88
1375652 1.00 0.00
1505071 1.00 0.00
986153 0.96 0.04
1128325 1.00 0.00
1130899 0.99 0.01
1253930 0.98 0.02
1015373 0.99 0.01
1071133 1.00 0.00
681378 1.00 0.00
451020 0.81 0.19
80719 0.98 0.02
348359 1.00 0.00
1004103 0.87 0.13
1421272 0.95 0.05
455094 0.96 0.04
1224170 0.99 0.01
546407 1.00 0.00
989988 0.71 0.29
510798 0.91 0.09
615617 0.95 0.05
55066 0.00 1.00
1054732 1.00 0.00
1135795 0.98 0.02
356051 1.00 0.00
32628 0.00 1.00
541888 0.99 0.01
1391540 0.43 0.57
1541593 0.80 0.20
493036 0.98 0.02
981609 0.99 0.01
788206 1.00 0.00
1032463 0.82 0.18
863426 0.86 0.14
56306 0.16 0.84
4677 0.33 0.67
885053 0.77 0.23
987163 0.81 0.19
924790 0.88 0.12
1449857 1.00 0.00
130871 0.02 0.98
1396360 0.88 0.12
1256682 0.98 0.02
921587 0.94 0.06
411205 1.00 0.00
1348499 0.93 0.07
24016 0.00 1.00
1212940 0.45 0.55
1477178 0.99 0.01
441357 1.00 0.00
1499810 0.82 0.18
36095 0.56 0.44
990 0.61 0.39
992982 1.00 0.00
529239 0.34 0.66
811759 1.00 0.00
1466642 0.95 0.05
904011 0.87 0.13
780818 0.96 0.04
558977 0.93 0.07
57672 0.00 1.00
553140 0.72 0.28
1080710 1.00 0.00
766579 1.00 0.00
21586 0.23 0.77
40720 0.00 1.00
575791 1.00 0.00
717805 0.64 0.36
1473909 0.98 0.02
1497289 0.27 0.73
980450 1.00 0.00
924628 0.57 0.43
903467 1.00 0.00
348992 1.00 0.00
1420153 1.00 0.00
1393645 1.00 0.00
844103 1.00 0.00
209961 0.00 1.00
932501 1.00 0.00
614607 1.00 0.00
685769 0.95 0.05
427254 0.99 0.01
1015505 1.00 0.00
1447410 1.00 0.00
1421844 0.99 0.01
1490566 0.93 0.07
895071 1.00 0.00
1099753 0.99 0.01
11241 0.00 1.00
923578 1.00 0.00
1204130 0.99 0.01
1282206 1.00 0.00
499595 0.70 0.30
58058 0.00 1.00
329036 1.00 0.00
1006069 0.96 0.04
993726 1.00 0.00
534908 1.00 0.00
1086921 1.00 0.00
1303544 1.00 0.00
1064911 0.99 0.01
1259701 1.00 0.00
1078350 0.99 0.01
22785 0.06 0.94
1419308 1.00 0.00
108196 0.00 1.00
1064265 0.96 0.04
1124765 0.20 0.80
519220 1.00 0.00
173874 0.03 0.97
1261985 0.95 0.05
1338878 0.92 0.08
1135441 1.00 0.00
936178 1.00 0.00
641555 0.99 0.01
1099924 0.04 0.96
64708 0.15 0.85
723920 1.00 0.00
957326 1.00 0.00
612818 0.99 0.01
1317833 1.00 0.00
219629 0.00 1.00
70859 0.06 0.94
1377255 0.24 0.76
424121 1.00 0.00
1454811 1.00 0.00
